case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
45568,15.0,6.03,30.15,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 5, 3, 1, 1, 1, 1, 1, 1, 1]",0.013900,0.506148,9332.513518
45569,15.0,9.38,46.9,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005151,0.518270,23566.242279
45570,15.0,8.72,43.6,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005966,0.506455,21189.440448
45571,15.0,8.45,42.25,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 4]",0.005978,0.528089,23853.538100
45572,15.0,9.19,45.95,"[1, 1, 1, 1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009468,0.509803,12729.341552
45573,15.0,8.63,43.15,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.006812,0.503592,17785.959595
45574,15.0,8.02,40.1,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.008685,0.572103,14675.117544
45575,15.0,9.08,45.4,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1]",0.006172,0.511366,23610.114133
45576,15.0,8.46,42.3,"[1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3]",0.009946,0.500839,12466.461386
45577,15.0,8.68,43.4,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006345,0.523965,22465.142404
45578,15.0,10.27,51.35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026502,0.541668,5942.903883
45579,15.0,8.06,40.3,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",0.006616,0.528996,23560.606813
45580,15.0,8.68,43.4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0.006593,0.518557,20018.622901
45581,15.0,6.66,33.3,"[1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 2]",0.021720,0.550712,5312.007378
45582,15.0,9.64,48.2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2]",0.010650,0.555533,13772.351361
45583,15.0,9.54,47.7,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1]",0.008887,0.518438,15527.985895
45584,15.0,8.49,42.45,"[1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006546,0.570861,20584.575341
45585,15.0,8.45,42.25,"[1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1]",0.014750,0.622127,6904.420679
45586,15.0,9.35,46.75,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",0.009163,0.501409,12788.833542
45587,15.0,8.26,41.3,"[1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",0.007542,0.507733,14965.926957
45588,15.0,9.07,45.35,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006942,0.538459,19323.362438
45589,15.0,8.66,43.3,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1]",0.007665,0.510327,19298.795899
45590,15.0,7.53,37.65,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008635,0.513057,14469.352807
45591,15.0,8.49,42.45,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 1, 1, 1, 1]",0.007203,0.533092,22075.486526
45592,15.0,8.59,42.95,"[1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007740,0.590550,16413.375548
45593,15.0,8.29,41.45,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2]",0.013987,0.511285,9724.603028
45594,15.0,8.64,43.2,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",0.009011,0.514593,12695.057520
