case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star
54335,5.0,14.78,73.9,"[3, 5, 5, 4, 7, 2, 6, 4, 4, 5, 4, 3, 4, 3, 2, 4, 5, 7, 4, 4, 3, 3, 3, 5, 4]",0.004162,0.705385,40925.547300
54336,5.0,13.74,68.7,"[4, 7, 3, 2, 8, 5, 4, 2, 2, 6, 4, 5, 5, 3, 4, 2, 4, 5, 5, 3, 5, 3, 3, 5, 4]",0.010385,0.707381,15333.844553
54337,5.0,14.14,70.7,"[3, 3, 2, 2, 2, 8, 7, 3, 2, 3, 2, 4, 4, 2, 5, 3, 3, 4, 3, 4, 4, 2, 2, 7, 3]",0.016868,0.689915,11826.153704
54338,5.0,14.58,72.9,"[5, 9, 3, 4, 4, 3, 6, 3, 3, 6, 3, 2, 2, 4, 4, 4, 3, 5, 6, 3, 5, 3, 4, 3, 4]",0.005166,0.701515,31569.878069
54339,5.0,11.67,58.35,"[5, 2, 3, 7, 3, 5, 3, 3, 4, 3, 4, 3, 6, 3, 6, 4, 2, 2, 5, 3, 3, 4, 4, 5, 3]",0.006097,0.702336,28022.820430
54340,5.0,13.15,65.75,"[5, 4, 5, 4, 5, 4, 2, 3, 7, 4, 4, 3, 5, 3, 4, 2, 4, 5, 3, 9, 3, 7, 6, 3, 5]",0.004638,0.711047,35611.876650
54341,5.0,14.78,73.9,"[4, 4, 4, 7, 6, 6, 3, 4, 3, 3, 3, 3, 3, 9, 2, 7, 3, 8, 4, 5, 5, 8, 2, 2, 2]",0.004705,0.712567,31241.871986
54342,5.0,13.0,65.0,"[3, 3, 4, 3, 9, 2, 3, 4, 4, 3, 6, 4, 7, 5, 3, 3, 10, 4, 3, 5, 4, 5, 2, 2, 3]",0.013892,0.706420,11199.993234
54343,5.0,14.04,70.2,"[2, 4, 3, 2, 2, 2, 3, 4, 3, 3, 5, 3, 6, 2, 2, 3, 5, 3, 5, 2, 3, 2, 2, 1, 2]",0.008149,0.700073,26522.807286
54344,5.0,15.18,75.9,"[10, 2, 3, 5, 4, 4, 7, 3, 3, 3, 4, 3, 4, 4, 3, 6, 9, 4, 2, 4, 4, 5, 6, 3, 3]",0.014925,0.703974,11282.394963
54345,5.0,13.78,68.9,"[4, 5, 4, 6, 4, 2, 3, 5, 3, 4, 6, 3, 5, 3, 3, 3, 4, 4, 5, 7, 4, 2, 3, 5, 6]",0.020280,0.710982,8443.369345
54346,5.0,14.66,73.3,"[3, 3, 5, 5, 3, 3, 9, 5, 5, 3, 4, 3, 6, 4, 7, 4, 5, 3, 4, 6, 3, 4, 5, 5, 4]",0.009771,0.720335,15577.754386
54347,5.0,14.47,72.35,"[3, 3, 4, 4, 2, 3, 8, 2, 5, 5, 3, 3, 3, 4, 5, 3, 3, 8, 6, 4, 3, 5, 6, 4, 3]",0.005149,0.721214,32155.757503
54348,5.0,14.54,72.7,"[5, 5, 4, 7, 4, 2, 6, 6, 5, 5, 5, 4, 5, 5, 4, 6, 5, 6, 4, 11, 2, 5, 4, 11, 5]",0.005841,0.725547,23021.627674
54349,5.0,12.47,62.35,"[2, 3, 4, 5, 3, 3, 4, 3, 3, 3, 5, 4, 4, 5, 2, 2, 4, 2, 3, 4, 3, 3, 4, 5, 3]",0.025917,0.697951,7171.281610
54350,5.0,13.37,66.85,"[4, 4, 8, 3, 7, 3, 5, 6, 4, 6, 7, 4, 4, 3, 7, 5, 6, 2, 5, 7, 5, 4, 5, 3, 4]",0.004859,0.727038,28678.857450
54351,5.0,15.0,75.0,"[3, 4, 8, 3, 3, 4, 4, 2, 3, 5, 3, 2, 6, 4, 2, 7, 2, 4, 3, 3, 4, 6, 3, 3, 2]",0.004585,0.696345,38569.502545
