case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star,warning_negative_demand
55885,10.0,29.05,29.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",0.009872,0.327047,14844.9908,None
55886,10.0,29.77,29.77,"[2, 1, 1, 2, 1, 1, 1, 3, 3, 3, 2, 3, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1]",0.007120,0.340121,17601.3781,None
55887,10.0,31.18,31.18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]",0.007751,0.322390,18980.3260,None
55888,10.0,28.12,28.12,"[1, 1, 1, 2, 1, 3, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",0.033123,0.333815,3629.4918,None
55889,10.0,38.22,38.22,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.007011,0.304860,23633.7729,None
55890,10.0,35.87,35.87,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009674,0.323546,14516.5631,None
55891,10.0,34.52,34.52,"[1, 1, 2, 3, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 5, 1, 1]",0.007095,0.319945,20725.3444,None
55892,10.0,34.12,34.12,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4]",0.014179,0.338160,8649.8845,None
55893,10.0,32.62,32.62,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",0.007567,0.319415,19810.7426,None
55894,10.0,35.98,35.98,"[1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.006521,0.304185,22103.6118,None
55895,10.0,36.1,36.1,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.006199,0.339049,22205.6578,None
55896,10.0,37.79,37.79,"[1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.006065,0.346060,24543.8720,None
55897,10.0,32.7,32.7,"[2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006792,0.343162,25042.5873,None
55898,10.0,41.62,41.62,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005711,0.316838,27526.1604,None
55899,10.0,34.14,34.14,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1]",0.005785,0.338128,24098.7488,None
55900,10.0,30.17,30.17,"[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2]",0.008502,0.317585,14574.7750,None
55901,10.0,38.26,191.3,"[1, 2, 3, 2, 2, 3, 2, 3, 3, 1, 3, 2, 1, 2, 1, 2, 2, 2, 1, 3, 1, 7, 2, 2, 3]",0.003341,0.712434,25058.5985,None
55902,10.0,32.78,163.9,"[2, 2, 2, 2, 3, 3, 2, 1, 2, 1, 2, 2, 4, 5, 2, 5, 2, 5, 3, 4, 2, 2, 3, 2, 2]",0.003218,0.714370,25921.8167,None
55903,10.0,36.33,181.65,"[2, 1, 2, 5, 4, 2, 2, 1, 4, 2, 2, 2, 1, 2, 1, 1, 3, 2, 2, 2, 4, 3, 3, 2, 2]",0.003587,0.714570,26286.8929,None
55904,10.0,38.74,193.7,"[2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 3, 2, 2, 1, 3, 2, 2, 1, 6, 2, 5, 2, 2, 1]",0.011179,0.708628,9485.6094,None
55905,10.0,32.79,163.95,"[1, 1, 4, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 1, 2, 2, 1, 3, 3, 3, 2, 3, 1, 1]",0.003220,0.706165,30070.2403,None
55906,10.0,26.21,131.05,"[2, 3, 3, 2, 3, 4, 2, 1, 1, 2, 2, 2, 6, 2, 3, 1, 2, 1, 1, 3, 5, 3, 3, 2, 1]",0.004109,0.699494,20829.2755,None
55907,10.0,38.37,191.85,"[3, 2, 2, 2, 2, 3, 2, 1, 3, 2, 2, 1, 3, 3, 3, 4, 1, 2, 6, 1, 3, 1, 2, 2, 2]",0.010775,0.714297,7830.8639,None
55908,10.0,37.78,188.9,"[2, 4, 3, 2, 4, 3, 2, 3, 2, 1, 1, 2, 2, 2, 1, 6, 3, 2, 1, 1, 2, 2, 5, 2, 1]",0.003473,0.723330,30536.6886,None
55909,10.0,36.43,182.15,"[2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 3, 2, 1, 1, 2, 1, 3, 2, 1, 2, 1]",0.005760,0.697411,22548.7224,None
55910,10.0,30.74,153.7,"[2, 2, 2, 1, 2, 3, 4, 4, 2, 3, 3, 2, 4, 2, 2, 3, 2, 5, 1, 2, 2, 3, 3, 2, 2]",0.002966,0.723548,30607.5149,None
55911,10.0,37.09,185.45,"[2, 3, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 2, 1, 3, 2, 1, 3, 1, 1, 5, 2, 1, 4, 1]",0.005089,0.709143,19673.7144,None
55912,10.0,30.02,150.1,"[1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 1, 3, 2, 2, 1, 2, 3, 1, 2, 2, 1, 3, 2, 1]",0.005087,0.692062,20245.1874,None
55913,10.0,31.79,158.95,"[2, 2, 1, 3, 3, 1, 5, 3, 9, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2]",0.003793,0.704226,29158.7738,None
55914,10.0,32.66,163.3,"[2, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 5, 3, 1, 2, 3, 2, 1, 3, 2, 3, 1, 4, 4, 1]",0.004423,0.720582,21046.9444,None
55915,10.0,35.65,178.25,"[2, 1, 2, 1, 2, 1, 2, 2, 5, 2, 3, 1, 2, 2, 2, 1, 3, 4, 1, 3, 2, 1, 1, 4, 4]",0.003668,0.707709,24885.7646,None
55916,10.0,31.66,158.3,"[1, 4, 2, 1, 6, 2, 2, 2, 2, 3, 2, 1, 2, 1, 4, 4, 2, 1, 3, 2, 2, 1, 2, 1, 2]",0.003441,0.711754,27364.5159,None
55917,10.0,42.87,214.35,"[2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3]",0.003389,0.727571,25018.7854,None
55918,10.0,30.75,153.75,"[1, 2, 2, 1, 3, 1, 4, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 1, 1, 2, 4]",0.007464,0.700843,12324.7018,None
55919,10.0,32.59,162.95,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 2, 1]",0.007523,0.690093,18168.8084,None
55920,10.0,34.98,174.9,"[1, 2, 1, 5, 2, 3, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 2, 5, 1, 1, 5, 1, 4, 3, 2]",0.003683,0.707650,27294.8762,None
55921,10.0,42.24,211.2,"[3, 2, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 4, 1, 3, 1, 1, 1, 1, 1, 1, 2, 5]",0.003004,0.708095,30791.2020,None
55922,10.0,26.1,130.5,"[2, 2, 2, 5, 2, 1, 2, 3, 2, 1, 3, 3, 2, 3, 1, 3, 2, 2, 4, 2, 4, 3, 3, 3, 1]",0.003111,0.707720,27821.7478,None
55923,10.0,33.18,165.9,"[4, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 1, 2, 4, 2, 1, 2, 12, 3, 2, 1, 2, 2, 1, 2]",0.007634,0.710507,12236.0126,None
55924,10.0,36.19,180.95,"[1, 1, 2, 1, 3, 3, 2, 1, 1, 2, 2, 1, 2, 1, 2, 4, 2, 2, 1, 1, 3, 2, 3, 2, 5]",0.003167,0.697913,31739.8229,None
55925,10.0,36.26,181.3,"[8, 3, 2, 2, 2, 2, 4, 2, 1, 2, 2, 1, 2, 2, 1, 2, 3, 1, 2, 1, 3, 2, 2, 1, 2]",0.006942,0.717697,15424.2513,None
55926,10.0,38.98,194.9,"[3, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 4, 3, 3, 1, 2, 2, 4, 3, 2, 3]",0.003357,0.719824,28037.9505,None
55927,10.0,30.56,152.8,"[2, 2, 3, 1, 1, 3, 3, 6, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 3, 3, 2, 1]",0.005149,0.709093,18195.5868,None
55928,10.0,34.82,174.1,"[2, 3, 1, 2, 4, 1, 1, 1, 3, 5, 2, 2, 2, 3, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2]",0.006490,0.691588,14620.2155,None
55929,10.0,27.69,138.45,"[2, 1, 3, 1, 6, 1, 2, 1, 5, 2, 2, 1, 4, 2, 2, 1, 1, 6, 3, 3, 2, 1, 2, 2, 1]",0.004847,0.719906,20143.1806,None
55930,10.0,33.75,168.75,"[3, 2, 1, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4]",0.005130,0.708030,21389.6958,None
55931,10.0,34.22,171.1,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 3, 2, 1, 1, 1]",0.004930,0.680223,29808.4032,None
55932,10.0,32.98,164.9,"[2, 1, 1, 1, 2, 3, 5, 1, 4, 1, 2, 5, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2]",0.005072,0.695854,20144.2096,None
55933,10.0,34.83,174.15,"[3, 3, 1, 3, 2, 4, 1, 2, 2, 3, 1, 8, 2, 2, 3, 4, 2, 2, 2, 2, 1, 2, 2, 3, 2]",0.008387,0.737112,10825.4335,None
55934,10.0,35.69,178.45,"[2, 2, 3, 1, 2, 5, 2, 1, 2, 1, 2, 2, 1, 1, 3, 1, 2, 4, 2, 3, 2, 4, 2, 3, 5]",0.009757,0.709031,8695.9182,None
55935,10.0,40.06,200.3,"[1, 2, 2, 2, 1, 2, 1, 3, 1, 2, 3, 2, 2, 1, 2, 5, 2, 1, 2, 3, 1, 1, 1, 2, 2]",0.010784,0.707615,10455.1985,None
55936,10.0,31.47,157.35,"[1, 5, 1, 2, 1, 1, 2, 2, 3, 1, 2, 3, 1, 2, 1, 3, 1, 2, 2, 1, 3, 2, 4, 2, 3]",0.004607,0.711381,18110.8299,None
55937,10.0,27.1,135.5,"[1, 2, 2, 3, 4, 1, 2, 2, 3, 3, 3, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 4, 2, 1, 2]",0.006354,0.730115,16102.3540,None
55938,10.0,39.29,196.45,"[2, 1, 1, 2, 2, 2, 2, 5, 2, 4, 3, 6, 3, 1, 3, 3, 1, 2, 3, 1, 2, 2, 3, 1, 2]",0.004906,0.715417,17609.0656,None
55939,10.0,30.39,151.95,"[5, 1, 3, 1, 2, 2, 2, 2, 4, 1, 2, 2, 2, 2, 3, 3, 2, 6, 3, 1, 2, 2, 2, 2, 1]",0.003432,0.716888,25689.7794,None
55940,10.0,30.32,151.6,"[1, 4, 2, 1, 2, 1, 2, 4, 2, 2, 3, 1, 1, 4, 1, 2, 1, 1, 8, 1, 2, 2, 4, 2, 2]",0.004600,0.691012,26287.6344,None
55941,10.0,28.9,144.5,"[1, 2, 3, 2, 4, 4, 2, 1, 2, 2, 2, 1, 2, 3, 4, 2, 2, 2, 3, 1, 5, 1, 4, 1, 1]",0.004522,0.691925,20700.5376,None
55942,10.0,37.04,185.2,"[3, 2, 2, 1, 2, 1, 2, 3, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 2, 3, 2, 1, 3, 2, 1]",0.003229,0.710227,28663.3898,None
